P1,P2,P3,P4,P5,Team,Mins,PTS,oPTS,POSS,oPOSS,ePOSS,ORTG,DRTG,NETRTG,FG.,oFG.,TPP,oTPP,FTP,oFTP,eFG.,oeFG.,TS.,oTS.,RIM.,oRIM.,MID.,oMID.,TPrate,oTPrate,RIMrate,oRIMrate,MIDrate,oMIDrate,FTrate,oFTrate,ASTrate,oASTrate,TOrate,oTOrate,BLKrate,oBLKrate,ORB.,DRB.,PACE,ShotsPerPoss,oShotsPerPoss,FGA,oFGA,FGM,oFGM,TPA,oTPA,TPM,oTPM,FTA,oFTA,FTM,oFTM,RIMA,oRIMA,RIMM,oRIMM,ORB,oORB,DRB,oDRB,BLK,oBLK,TO,oTO,AST,oAST
ANDREW.PLATEK,BRANDON.HUFFMAN,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,1.733,5,7,3,5,4,125,175,-50,0.5,1,0.5,1,0,0.667,0.625,1.25,0.625,1.022,0.5,1,0,0,0.5,0.5,0.5,0.5,0,0,0,1.5,1,1,0,0.333,0.5,0.5,0.333,0,13,1.333,0.8,4,2,2,2,2,1,1,1,0,3,0,2,2,1,1,1,1,0,0,2,1,2,0,1,2,2
ANDREW.PLATEK,BRANDON.HUFFMAN,GARRISON.BROOKS,KJ.SMITH,LEAKY.BLACK,North Carolina,0.683,0,0,1,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,0,0,0,0,0,1,1,0,0.5,1,13.667,2,0.5,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0
ANDREW.PLATEK,BRANDON.HUFFMAN,GARRISON.BROOKS,KJ.SMITH,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.HUFFMAN,JUSTIN.PIERCE,KJ.SMITH,SHEA.RUSH,North Carolina,0.283,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,North Carolina,0.583,0,3,1,2,1.5,0,200,-200,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.667,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,North Carolina,2.783,6,3,5,5,5,120,60,60,0.4,0.25,1,0,0,1,0.6,0.25,0.6,0.335,0,1,0,0,0.4,0.5,0.2,0.25,0.4,0.25,0,0.25,0.5,1,0,0,0,0,0,1,16.7,1,1,5,4,2,1,2,2,2,0,0,1,0,1,1,1,0,1,0,0,3,3,0,0,0,0,1,1
ANDREW.PLATEK,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,CHRISTIAN.KEELING,GARRISON.BROOKS,KJ.SMITH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,CHRISTIAN.KEELING,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,North Carolina,12.717,20,26,20,19,19.5,102.564,133.333,-30.769,0.429,0.55,0.222,0.5,0,0,0.476,0.65,0.456,0.65,0.8,0.857,0.429,0.2,0.429,0.4,0.238,0.35,0.333,0.25,0.095,0,0.333,0.545,0.15,0.05,0,0.048,0.385,0.778,19.564,1.1,1.053,21,20,9,11,9,8,2,4,2,0,0,0,5,7,4,6,5,2,7,8,0,1,3,1,3,6
ANDREW.PLATEK,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,5.833,6,17,11,11,11,54.545,154.545,-100,0.111,0.667,0,0.667,0.5,1,0.111,0.778,0.234,0.815,0.25,0.667,0,0,0.222,0.333,0.444,0.667,0.333,0,0.889,0.333,1,0.667,0.091,0.091,0,0.111,0.333,0.667,15.909,1.182,1,9,9,1,6,2,3,0,2,8,3,4,3,4,6,1,4,3,1,2,6,0,1,1,1,1,4
ANDREW.PLATEK,BRANDON.ROBINSON,COLE.ANTHONY,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,COLE.ANTHONY,LEAKY.BLACK,WALKER.MILLER,North Carolina,3.45,2,4,5,6,5.5,36.364,72.727,-36.364,0.25,0.4,0,0,0,0,0.25,0.4,0.25,0.4,0,0.5,0.5,0.5,0.5,0.2,0,0.4,0.5,0.4,0,0,0,0,0.4,0.4,0,0.25,0.333,0.667,18.818,0.8,0.833,4,5,1,2,2,1,0,0,0,0,0,0,0,2,0,1,1,1,2,2,0,1,2,2,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,3.533,6,7,7,8,7.5,80,93.333,-13.333,0.5,0.375,0,0.5,0.667,0,0.5,0.438,0.553,0.391,1,0.4,0,0,0.25,0.25,0.5,0.625,0.25,0.125,0.75,0.25,1,0.667,0.143,0,0.25,0,0,0.833,14.133,0.857,1.125,4,8,2,3,1,2,0,1,3,2,2,0,2,5,2,2,0,1,5,2,2,0,1,0,2,2
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,KJ.SMITH,North Carolina,1.083,2,0,2,2,2,100,0,100,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.5,1,0,0,0.5,0,0,1,0,0.5,0,0,0,0,1,16.25,0.5,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,JUSTIN.PIERCE,KJ.SMITH,North Carolina,3.983,6,12,9,10,9.5,63.158,126.316,-63.158,0.286,0.5,0,0.4,1,0.667,0.286,0.625,0.377,0.637,0.5,0.667,0.25,0,0.143,0.625,0.286,0.375,0.571,0,0.286,0.375,0.5,0.75,0.222,0.111,0.125,0.143,0.2,0.8,12.579,0.889,1,7,8,2,4,1,5,0,2,2,3,2,2,2,3,1,2,1,1,4,4,1,1,2,1,1,3
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,10.05,17,20,14,15,14.5,117.241,137.931,-20.69,0.462,0.538,0.4,0.25,0.5,0.833,0.538,0.577,0.536,0.631,0.75,1,0.25,0.571,0.385,0.308,0.308,0.154,0.308,0.538,0.462,0.462,0.833,0.143,0.071,0.071,0.077,0.077,0.333,0.667,20.793,1.143,1.067,13,13,6,7,5,4,2,1,6,6,3,5,4,2,3,2,3,2,4,6,1,1,1,1,5,1
ANDREW.PLATEK,BRANDON.ROBINSON,GARRISON.BROOKS,KJ.SMITH,LEAKY.BLACK,North Carolina,0.367,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
ANDREW.PLATEK,CALEB.ELLIS,CHRISTIAN.KEELING,JUSTIN.PIERCE,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CALEB.ELLIS,COLE.ANTHONY,GARRISON.BROOKS,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CALEB.ELLIS,GARRISON.BROOKS,KJ.SMITH,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CALEB.ELLIS,JUSTIN.PIERCE,KJ.SMITH,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,North Carolina,28.65,49,57,58,61,59.5,82.353,95.798,-13.445,0.362,0.393,0.312,0.273,0.556,0.583,0.415,0.446,0.441,0.462,0.5,0.611,0.267,0.312,0.34,0.393,0.34,0.321,0.319,0.286,0.383,0.214,0.471,0.409,0.172,0.103,0.036,0.043,0.235,0.8,14.445,0.966,1.016,47,56,17,22,16,22,5,6,18,12,10,7,16,18,8,11,8,7,28,26,2,2,10,6,8,9
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,6.983,21,22,18,19,18.5,113.514,118.919,-5.405,0.455,0.545,0.5,0,0.714,0.909,0.5,0.545,0.595,0.678,0.5,0.625,0.333,0.5,0.182,0.091,0.545,0.727,0.273,0.182,1.273,1,0.4,0.5,0.111,0.222,0.182,0.091,0.222,0.667,11.324,1,0.895,11,11,5,6,2,1,1,0,14,11,10,10,6,8,3,5,2,2,4,7,2,1,2,4,2,3
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,WALKER.MILLER,North Carolina,1.383,3,0,3,2,2.5,120,0,120,0.5,0,0,0,1,0,0.5,0,0.606,0,1,0,0,0,0,1,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,16.6,1,1,2,2,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,WALKER.MILLER,North Carolina,5.35,16,11,12,13,12.5,128,88,40,0.75,0,0.5,0,0.75,0.846,0.812,0,0.808,0.492,1,0,0.5,0,0.25,0.4,0.5,0.6,0.25,0,0.5,2.6,0.333,0,0.25,0.25,0,0,0.5,0.714,12.84,0.833,0.923,8,5,6,0,2,2,1,0,4,13,3,11,4,3,4,0,1,2,5,1,0,0,3,3,2,0
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,LEAKY.BLACK,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,CHRISTIAN.KEELING,COLE.ANTHONY,LEAKY.BLACK,WALKER.MILLER,North Carolina,1.717,3,7,4,3,3.5,85.714,200,-114.286,0.167,1,0,1,1,1,0.167,1.5,0.232,1.414,1,0,0,0,0.667,1,0.167,0,0.167,0,0.167,0.5,0,1,0,0,0,0,0.6,0,14.714,1.75,1,6,2,1,2,4,2,0,2,1,1,1,1,1,0,1,0,3,0,0,2,0,0,0,0,0,2
ANDREW.PLATEK,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,1.633,0,7,2,3,2.5,0,280,-280,0,0.75,0,0.5,0,0,0,0.875,0,0.875,0,0,0,1,0,0.5,0,0,1,0.5,0,0,0,0.333,0,0,0,0,0,0,19.6,1,1.333,2,4,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
ANDREW.PLATEK,CHRISTIAN.KEELING,GARRISON.BROOKS,JUSTIN.PIERCE,KJ.SMITH,North Carolina,1.133,2,2,2,1,1.5,133.333,133.333,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,0.5,0,0,0,0,0.5,1,0.5,0,0,0,1,0,0,0,0,0,0,0,22.667,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,1,0
ANDREW.PLATEK,CHRISTIAN.KEELING,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,17.283,26,33,30,34,32,81.25,103.125,-21.875,0.375,0.481,0.1,0.286,0.778,0.714,0.396,0.519,0.46,0.544,0.444,0.667,0.8,0.375,0.417,0.259,0.375,0.444,0.208,0.296,0.375,0.259,0.667,0.462,0.167,0.267,0.074,0,0.235,0.667,16.203,0.967,0.912,24,27,9,13,10,7,1,2,9,7,7,5,9,12,4,8,4,5,10,13,2,0,5,8,6,6
ANDREW.PLATEK,CHRISTIAN.KEELING,JEREMIAH.FRANCIS,JUSTIN.PIERCE,WALKER.MILLER,North Carolina,3.1,8,8,4,6,5,160,160,0,0.75,0.25,1,0.25,0.5,1,0.875,0.312,0.808,0.424,0.5,0.5,1,0,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.375,0.333,0.5,0,0,0,0,1,0.333,18.6,1.25,1.667,4,8,3,2,1,4,1,1,2,3,1,3,2,2,1,1,1,4,2,0,0,0,0,0,1,1
ANDREW.PLATEK,CHRISTIAN.KEELING,JUSTIN.PIERCE,KJ.SMITH,WALKER.MILLER,North Carolina,1.983,2,5,5,5,5,40,100,-60,0.5,0.25,0,0.5,0,1,0.5,0.375,0.5,0.505,1,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0.5,1,1,0.6,0,0,0,0,1,11.9,0.4,1,2,4,1,1,0,2,0,1,0,2,0,2,1,0,1,0,0,0,3,1,0,0,3,0,1,1
ANDREW.PLATEK,CHRISTIAN.KEELING,KJ.SMITH,LEAKY.BLACK,WALKER.MILLER,North Carolina,0.4,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ANDREW.PLATEK,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,46.95,87,75,89,85,87,100,86.207,13.793,0.345,0.378,0.32,0.273,0.677,0.833,0.393,0.439,0.441,0.471,0.444,0.65,0.281,0.286,0.298,0.446,0.321,0.27,0.381,0.284,0.369,0.162,0.517,0.357,0.135,0.135,0.054,0.083,0.379,0.851,16.19,1.112,0.941,84,74,29,28,25,33,8,9,31,12,21,10,27,20,12,13,22,7,40,36,4,7,12,12,15,10
ANDREW.PLATEK,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,WALKER.MILLER,North Carolina,0.233,1,0,1,0,0.5,200,0,200,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ANDREW.PLATEK,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDREW.PLATEK,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,14.417,13,29,22,23,22.5,57.778,128.889,-71.111,0.308,0.429,0.2,0.462,0.444,0.714,0.346,0.571,0.376,0.596,0,0.5,0.5,0,0.385,0.619,0.154,0.286,0.462,0.095,0.692,0.333,0.75,0.889,0.182,0,0.048,0.077,0,0.867,19.222,0.818,1.087,13,21,4,9,5,13,1,6,9,7,4,5,2,6,0,3,0,2,13,12,1,1,4,0,3,8
ANDREW.PLATEK,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,SHEA.RUSH,North Carolina,0.917,0,4,2,2,2,0,200,-200,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0.5,0,13.75,2,1,4,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,2,0,0,2,0,1,0,0,0,0
ANDREW.PLATEK,GARRISON.BROOKS,JUSTIN.PIERCE,KJ.SMITH,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,9.867,19,14,20,20,20,95,70,25,0.357,0.286,0,0.125,0.643,0.625,0.357,0.321,0.46,0.393,0.667,0.667,0.25,0.333,0.286,0.571,0.429,0.214,0.286,0.214,1,0.571,0.4,0.5,0.15,0.25,0.071,0,0.364,0.769,14.8,1.05,0.9,14,14,5,4,4,8,0,1,14,8,9,5,6,3,4,2,4,3,10,7,1,0,3,5,2,2
ANTHONY.HARRIS,ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,KJ.SMITH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,2.517,10,4,5,6,5.5,181.818,72.727,109.091,0.8,0.667,1,0,0,0,1,0.667,0.84,0.506,1,0.667,0.5,0,0.4,0,0.2,1,0.4,0,0.4,0.667,0.75,0.5,0,0.6,0,0,0.5,0.5,13.727,1.2,0.667,5,3,4,2,2,0,2,0,2,2,0,0,1,3,1,2,1,1,1,1,0,0,0,3,3,1
ANTHONY.HARRIS,ARMANDO.BACOT,BRANDON.ROBINSON,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,1.217,2,2,2,2,2,100,100,0,0.333,1,0,0,0,0,0.333,1,0.333,1,1,1,0,0,0,0,0.333,1,0.667,0,0,0,0,1,0,0.5,0,0,0.5,0,18.25,1.5,0.5,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
ANTHONY.HARRIS,ARMANDO.BACOT,BRANDON.ROBINSON,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,0.633,0,0,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,1,0,0,1,12.667,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,2.333,8,7,5,4,4.5,177.778,155.556,22.222,0.75,0.75,0,1,1,0,0.75,0.875,0.808,0.875,1,0.667,0.667,0,0,0.25,0.25,0.75,0.75,0,0.5,0,0,0.333,0.2,0,0,0,1,1,15.556,1,1,4,4,3,3,0,1,0,1,2,0,2,0,1,3,1,2,1,0,1,0,0,0,1,0,0,1
ANTHONY.HARRIS,ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,KJ.SMITH,North Carolina,0.75,0,2,1,1,1,0,200,-200,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.5,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,0.95,0,2,1,1,1,0,200,-200,0,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,28.5,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,1.15,2,0,2,3,2.5,80,0,80,0.333,0,0,0,0,0,0.333,0,0.333,0,0,0,0.5,0,0,0.5,0.333,0.5,0.667,0,0,0,0,0,0.5,0.5,0,0.333,0.5,1,13.8,1.5,0.667,3,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,2,0,1,1,1,0,0
ANTHONY.HARRIS,ARMANDO.BACOT,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,0.2,0,2,0,1,0.5,0,400,-400,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANTHONY.HARRIS,BRANDON.HUFFMAN,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,North Carolina,0.7,2,1,2,2,2,100,50,50,1,0,0,0,0,1,1,0,1,1.053,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,10.5,0.5,0.5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ANTHONY.HARRIS,BRANDON.HUFFMAN,BRANDON.ROBINSON,GARRISON.BROOKS,KJ.SMITH,North Carolina,0.5,1,0,1,1,1,100,0,100,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.HUFFMAN,BRANDON.ROBINSON,KJ.SMITH,LEAKY.BLACK,North Carolina,1.117,3,0,2,2,2,150,0,150,0.5,0,0,0,1,0,0.5,0,0.606,0,0,0,0.5,0,0,1,0,0,1,0,0.5,0,0,0,0,0,0,0.5,1,1,16.75,1.5,1,2,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
ANTHONY.HARRIS,BRANDON.HUFFMAN,BRANDON.ROBINSON,KJ.SMITH,RYAN.MCADOO,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.HUFFMAN,CALEB.ELLIS,KJ.SMITH,RYAN.MCADOO,North Carolina,0,1,0,1,0,0.5,200,0,200,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,CALEB.ELLIS,GARRISON.BROOKS,ROBBIE.OHAN,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,CALEB.ELLIS,ROBBIE.OHAN,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,4.733,15,6,10,11,10.5,142.857,57.143,85.714,0.667,0.25,0,0.333,0.75,0.333,0.667,0.312,0.688,0.318,0.667,0.333,0,0,0,0.375,1,0.375,0,0.25,0.444,0.375,0.333,0.5,0.2,0.1,0.125,0.111,0.75,1,13.524,1.1,0.909,9,8,6,2,0,3,0,1,4,3,3,1,9,3,6,1,3,0,6,1,1,1,2,1,2,1
