"P1","P2","P3","P4","P5","Team","Mins","PTS","oPTS","POSS","oPOSS","ePOSS","ORTG","DRTG","NETRTG","FG.","oFG.","TPP","oTPP","FTP","oFTP","eFG.","oeFG.","TS.","oTS.","RIM.","oRIM.","MID.","oMID.","TPrate","oTPrate","RIMrate","oRIMrate","MIDrate","oMIDrate","FTrate","oFTrate","ASTrate","oASTrate","TOrate","oTOrate","BLKrate","oBLKrate","ORB.","DRB.","PACE","ShotsPerPoss","oShotsPerPoss","FGA","oFGA","FGM","oFGM","TPA","oTPA","TPM","oTPM","FTA","oFTA","FTM","oFTM","RIMA","oRIMA","RIMM","oRIMM","ORB","oORB","DRB","oDRB","BLK","oBLK","TO","oTO","AST","oAST"
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","RJ.DAVIS","North Carolina",8.067,15,11,14,12,13,115.385,84.615,30.769,0.455,0.375,0.429,0.4,0.5,0.5,0.591,0.5,0.581,0.507,0.333,0,1,1,0.636,0.625,0.273,0.25,0.091,0.125,0.364,0.75,0.6,0.667,0.214,0.143,0.25,0.182,0.333,0.875,18.615,0.929,0.917,11,8,5,3,7,5,3,2,4,6,2,3,3,2,1,0,2,1,7,4,2,2,3,2,3,2
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","North Carolina",19.25,44,30,36,37,36.5,120.548,82.192,38.356,0.455,0.393,0.25,0.417,0.846,0.5,0.5,0.482,0.562,0.486,0.611,0.5,0.333,0.167,0.364,0.429,0.545,0.357,0.091,0.214,0.394,0.214,0.467,0.455,0.111,0.25,0.107,0.061,0.4,0.842,15.822,1.111,0.838,33,28,15,11,12,12,3,5,13,6,11,3,18,10,11,5,8,3,16,12,3,2,4,9,7,5
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","DAYRON.SHARPE","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0.567,3,0,2,1,1.5,200,0,200,1,0,0,0,1,0,1,0,1.017,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0,0,0,0,11.333,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",194.95,336,304,340,328,334,100.599,91.018,9.581,0.428,0.412,0.293,0.312,0.61,0.756,0.472,0.472,0.49,0.493,0.594,0.579,0.38,0.314,0.301,0.388,0.346,0.37,0.353,0.242,0.252,0.142,0.542,0.521,0.188,0.171,0.052,0.065,0.362,0.775,17.51,1.009,0.942,306,289,131,119,92,112,27,35,77,41,47,31,106,107,63,62,67,39,134,118,15,20,64,58,71,62
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","PUFF.JOHNSON","North Carolina",2.1,3,5,3,5,4,75,125,-50,0.5,0.5,1,0.333,0,0,0.75,0.625,0.75,0.625,0,1,0,0,0.5,0.75,0,0.25,0.5,0,0,0,0,0.5,0.333,0.333,0,0,0,1,15.75,0.667,0.8,2,4,1,2,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",15.133,20,28,27,25,26,76.923,107.692,-30.769,0.348,0.444,0.143,0.429,0.6,0.818,0.37,0.528,0.394,0.603,0.4,0.429,0.5,0.5,0.304,0.389,0.435,0.389,0.261,0.222,0.217,0.611,0.5,0.75,0.185,0.111,0.056,0.087,0.25,0.8,17.462,0.963,0.96,23,18,8,8,7,7,1,3,5,11,3,9,10,7,4,3,4,2,8,12,1,2,5,3,4,6
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","PUFF.JOHNSON","North Carolina",1.5,3,2,2,2,2,150,100,50,0.5,0.5,0,0,0.5,0,0.5,0.5,0.508,0.5,1,1,0,0,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,1,1,22.5,1.5,1,2,2,1,1,1,1,0,0,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",110.317,182,202,198,189,193.5,94.057,104.393,-10.336,0.402,0.473,0.176,0.367,0.657,0.727,0.421,0.539,0.465,0.559,0.633,0.571,0.314,0.476,0.207,0.364,0.366,0.382,0.427,0.255,0.409,0.2,0.576,0.538,0.192,0.172,0.073,0.055,0.324,0.714,17.103,0.99,0.958,164,165,66,78,34,60,6,22,67,33,44,24,60,63,38,36,36,26,65,75,12,9,38,34,38,42
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","GARRISON.BROOKS","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",8.767,19,21,18,16,17,111.765,123.529,-11.765,0.375,0.6,0,0.8,1,1,0.375,0.8,0.492,0.848,0.75,0.25,0,1,0.188,0.5,0.5,0.4,0.312,0.1,0.438,0.5,0.333,0.167,0.222,0.278,0.1,0.125,0.6,0.5,15.471,1.111,0.812,16,10,6,6,3,5,0,4,7,5,7,5,8,4,6,1,6,2,2,4,1,2,4,5,2,1
"ARMANDO.BACOT","CALEB.LOVE","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",1.5,4,3,3,3,3,133.333,100,33.333,0.5,0.25,0.5,0,0.5,1,0.75,0.25,0.678,0.335,0,0,0,1,1,0.5,0,0.25,0,0.25,1,0.25,1,0,0,0,0,0,0,0.333,15,1,1.667,2,4,1,1,2,2,1,0,2,1,1,1,0,1,0,0,0,2,1,2,0,0,0,0,1,0
"ARMANDO.BACOT","CALEB.LOVE","LEAKY.BLACK","PUFF.JOHNSON","WALKER.KESSLER","North Carolina",0,2,0,1,0,0.5,400,0,400,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","CALEB.LOVE","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",4.617,19,5,11,9,10,190,50,140,0.636,0.4,0.333,1,0.8,0,0.682,0.5,0.71,0.5,1,0.333,0.5,0,0.273,0.2,0.364,0.6,0.364,0.2,0.455,0,0.286,0,0,0.455,0.2,0,0.5,0.75,13.85,1.273,0.556,11,5,7,2,3,1,1,1,5,0,4,0,4,3,4,1,3,1,3,3,1,0,0,5,2,0
"ARMANDO.BACOT","CALEB.LOVE","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","GARRISON.BROOKS","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",19.217,37,30,33,32,32.5,113.846,92.308,21.538,0.424,0.545,0.4,0.286,0.833,0.8,0.485,0.591,0.516,0.615,0.5,0.769,0.333,0,0.303,0.318,0.424,0.591,0.273,0.091,0.182,0.227,0.643,0.75,0.273,0.242,0.045,0.091,0.571,0.917,17.738,1.091,0.781,33,22,14,12,10,7,4,2,6,5,5,4,14,13,7,10,12,1,11,9,1,3,9,8,9,9
"ARMANDO.BACOT","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","KERWIN.WALTON","PUFF.JOHNSON","RJ.DAVIS","North Carolina",1.5,0,4,3,4,3.5,0,114.286,-114.286,0,0.5,0,0,0,0,0,0.5,0,0.447,0,0,0,0.5,0,0,0,0,1,1,1,0.25,0,0,0.333,0,0,0,0,0.5,12.857,0.667,1.25,1,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","LEAKY.BLACK","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","North Carolina",1.8,3,7,2,3,2.5,120,280,-160,0.5,1,1,1,0,1,0.75,1.5,0.75,1.414,0,0,0,0,0.5,1,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,21.6,1,1,2,2,1,2,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","PUFF.JOHNSON","North Carolina",0.983,3,0,2,1,1.5,200,0,200,1,0,0,0,0.5,0,1,0,0.769,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,19.667,1,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",31.433,66,44,52,51,51.5,128.155,85.437,42.718,0.479,0.359,0.476,0.429,0.625,0.625,0.583,0.436,0.594,0.472,0.556,0.462,0.333,0.167,0.438,0.359,0.375,0.333,0.188,0.308,0.333,0.41,0.652,0.786,0.173,0.173,0.051,0.042,0.433,0.821,18.311,1.077,0.922,48,39,23,14,21,14,10,6,16,16,10,10,18,13,10,6,13,5,23,17,2,2,9,9,15,11
"ARMANDO.BACOT","GARRISON.BROOKS","KERWIN.WALTON","PUFF.JOHNSON","RJ.DAVIS","North Carolina",3.317,5,2,5,4,4.5,111.111,44.444,66.667,0.25,0,0,0,0.75,1,0.25,0,0.424,0.253,1,0,0,0,0.75,0.667,0.25,0,0,0.333,1,0.667,0,0,0.2,0.4,0,0,0.667,0.333,22.111,1.2,1,4,3,1,0,3,2,0,0,4,2,3,2,1,0,1,0,2,2,1,1,0,0,1,2,0,0
"ARMANDO.BACOT","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",3.317,10,9,8,8,8,125,112.5,12.5,0.333,0.6,1,0,0.667,0.75,0.5,0.6,0.565,0.652,0,0.75,0,0,0.333,0.2,0,0.8,0.667,0,1,0.8,1,0.333,0.125,0.25,0,0.333,0.333,0.667,12.438,1.125,0.875,6,5,2,3,2,1,2,0,6,4,4,3,0,4,0,3,2,1,2,4,0,2,1,2,2,1
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","North Carolina",35.4,78,71,69,69,69,113.043,102.899,10.145,0.481,0.446,0.467,0.308,0.75,0.722,0.548,0.518,0.597,0.55,0.579,0.667,0.389,0.467,0.288,0.464,0.365,0.268,0.346,0.268,0.538,0.321,0.48,0.44,0.174,0.188,0.071,0.058,0.31,0.743,15.391,0.957,0.942,52,56,25,25,15,26,7,8,28,18,21,13,19,15,11,10,9,9,26,20,4,3,12,13,12,11
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","PUFF.JOHNSON","North Carolina",2.55,5,7,4,4,4,125,175,-50,0.5,0.6,0,0,1,0.5,0.5,0.6,0.559,0.588,1,1,0.5,0,0.25,0,0.25,0.6,0.5,0.4,0.25,0.4,0,0,0,0,0.4,0.5,0.333,0.333,19.125,1.25,1.5,4,5,2,3,1,0,0,0,1,2,1,1,1,3,1,3,1,2,1,2,2,2,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","North Carolina",6.15,10,13,14,10,12,83.333,108.333,-25,0.364,0.5,0,0.5,0.667,0.8,0.364,0.562,0.402,0.627,0.333,0.333,0.6,0.667,0.273,0.25,0.273,0.375,0.455,0.375,0.273,0.625,0.75,0.5,0.214,0,0.125,0.182,0.25,0.75,15.375,0.929,1.1,11,8,4,4,3,2,0,1,3,5,2,4,3,3,1,1,2,1,3,6,1,2,3,0,3,2
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","PUFF.JOHNSON","North Carolina",0.517,0,2,1,2,1.5,0,133.333,-133.333,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,1,10.333,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","North Carolina",31.083,65,51,56,59,57.5,113.043,88.696,24.348,0.535,0.375,0.6,0.235,0.615,0.647,0.57,0.417,0.587,0.455,0.765,0.667,0.333,0.154,0.116,0.354,0.395,0.375,0.488,0.271,0.605,0.354,0.522,0.5,0.214,0.179,0.083,0.047,0.5,0.765,16.217,1,0.966,43,48,23,18,5,17,3,4,26,17,16,11,17,18,13,12,12,8,26,12,4,2,12,10,12,9
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","GARRISON.BROOKS","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0.567,2,3,2,1,1.5,133.333,200,-66.667,0,1,0,1,0.667,0,0,1.5,0.412,1.5,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0.5,0,11.333,1.5,1,1,1,0,1,0,1,0,1,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","PUFF.JOHNSON","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",0.417,1,2,1,0,0.5,200,400,-200,0,0,0,0,0.5,1,0,0,0.526,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",13.133,27,28,26,27,26.5,101.887,105.66,-3.774,0.48,0.458,0.143,0.4,0.4,0.667,0.5,0.542,0.493,0.551,0.786,0.5,0,0.5,0.28,0.417,0.56,0.417,0.16,0.167,0.2,0.125,0.667,0.545,0.231,0.192,0.083,0.04,0.615,0.692,14.868,1.077,0.963,25,24,12,11,7,10,1,4,5,3,2,2,14,10,11,5,8,4,9,5,2,1,6,5,8,6
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","PUFF.JOHNSON","WALKER.KESSLER","North Carolina",1.4,1,2,3,3,3,33.333,66.667,-33.333,0,0.333,0,0,1,0,0,0.333,1.053,0.333,0,0.5,0,0,0,0,0,0.667,0,0.333,0,0,0,0,0.667,0,0.667,0,0,1,14,0.333,1,0,3,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,2,0,2,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",5.25,8,7,9,11,10,80,70,10,0.571,0.5,0,1,0,0,0.571,0.583,0.571,0.418,0.5,0.333,0.667,0.5,0,0.167,0.571,0.5,0.429,0.333,0,0.833,0.75,0.667,0.333,0.222,0.167,0,0.333,1,15.75,0.778,0.818,7,6,4,3,0,1,0,1,0,5,0,0,4,3,2,1,1,0,6,2,1,0,3,2,3,2
"CALEB.LOVE","DAYRON.SHARPE","KERWIN.WALTON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","PUFF.JOHNSON","WALKER.KESSLER","North Carolina",0.2,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CALEB.LOVE","DAYRON.SHARPE","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",8.583,9,20,15,20,17.5,51.429,114.286,-62.857,0.444,0.467,0,0.4,0.167,0.444,0.444,0.533,0.38,0.519,0.333,0.5,1,0.5,0.111,0.333,0.667,0.533,0.222,0.133,0.667,0.6,0.25,0.429,0.467,0.067,0.2,0.222,0.667,0.9,14.714,0.8,1,9,15,4,7,1,5,0,2,6,9,1,4,6,8,2,4,4,1,9,2,3,2,7,1,1,3
"CALEB.LOVE","DAYRON.SHARPE","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,1,0,1,0,0.5,200,0,200,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",0.05,2,1,1,1,1,200,100,100,0,0,0,0,1,1,0,0,1.053,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",15.7,34,27,28,29,28.5,119.298,94.737,24.561,0.478,0.385,0.5,0.556,0.75,0.5,0.543,0.481,0.592,0.484,0.462,0.286,0.5,0.333,0.261,0.346,0.565,0.538,0.174,0.115,0.522,0.154,0.636,0.5,0.214,0.321,0.154,0.087,0.538,0.556,16.526,1.036,0.966,23,26,11,10,6,9,3,5,12,4,9,2,13,14,6,4,7,8,10,6,4,2,6,9,7,5
"CALEB.LOVE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",5.85,12,11,10,11,10.5,114.286,104.762,9.524,0.4,0.444,0.4,0,1,0.6,0.5,0.444,0.548,0.484,0.667,0.5,0,1,0.5,0.222,0.3,0.667,0.2,0.111,0.2,0.556,0.5,0.25,0.3,0.2,0.222,0,0.667,0.5,16.714,1.1,1.091,10,9,4,4,5,2,2,0,2,5,2,3,3,6,2,3,4,3,3,2,2,0,3,2,2,1
"CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","PUFF.JOHNSON","WALKER.KESSLER","North Carolina",3.2,4,4,5,5,5,80,80,0,0.4,0.333,0,0.5,0,0.5,0.4,0.5,0.4,0.506,0,0,0.667,0,0.4,0.667,0,0.333,0.6,0,0,0.667,0.5,1,0,0.2,0,0,0,1,19.2,1,0.8,5,3,2,1,2,2,0,1,0,2,0,1,0,1,0,0,0,0,2,3,0,0,0,1,1,1
"CALEB.LOVE","GARRISON.BROOKS","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",5.083,4,11,9,9,9,44.444,122.222,-77.778,0.25,0.417,0,0,0,1,0.25,0.417,0.223,0.441,1,0.4,0.2,0.5,0.25,0,0.125,0.833,0.625,0.167,0.25,0.083,1,0.4,0.222,0,0.083,0.125,0.286,0.429,16.944,1,1.444,8,12,2,5,2,0,0,0,2,1,0,1,1,10,1,4,2,4,3,5,1,1,2,0,2,2
"CALEB.LOVE","KERWIN.WALTON","KJ.SMITH","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","KERWIN.WALTON","LEAKY.BLACK","PUFF.JOHNSON","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","KERWIN.WALTON","PUFF.JOHNSON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALEB.LOVE","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","WALKER.MILLER","North Carolina",0.967,0,2,2,2,2,0,100,-100,0,0.333,0,0,0,0,0,0.333,0,0.333,0,1,0,0,0,0.667,1,0.333,0,0,0,0,0,0,0.5,0,0,0,0,0.5,14.5,0.5,1.5,1,3,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
